ano_criacao_processo;numero_processo_formatado;situacao_item_processo;numero_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_numerico;item_material_servico;unnamed_8;unnamed_9;unnamed_10;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;0513007 000148/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1489437;"CLINDAMICINA - PRINCIPIO ATIVO: CLINDAMICINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 300 MG; FORMA FARMACEUTICA: CAPSULA; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,99;174,24
2026;0513007 000149/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1513443;"GLICOSE - PRINCIPIO ATIVO: GLICOSE; CONCENTRACAO/DOSAGEM: 5%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 250 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;3,6;1800,0
2026;0513007 000149/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1513427;"GLICOSE - PRINCIPIO ATIVO: GLICOSE; CONCENTRACAO/DOSAGEM: 5%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 500 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;4,2;3360,0
2026;0513007 000150/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1504096;"GENCITABINA - PRINCIPIO ATIVO: GENCITABINA; CONCENTRACAO/DOSAGEM: 200 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;22,89;686,7
2026;0513007 000150/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1518127;"CLARITROMICINA - PRINCIPIO ATIVO: CLARITROMICINA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;23,87;1193,5
2026;0513007 000151/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1817744;"PROPOFOL -  PRINCIPIO ATIVO: PROPOFOL; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: EMULSAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 20 ML; COMPONENTE: .;";;;;1;6,99;2796,0
2026;0513007 000151/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1512625;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;1,52;1520,0
2026;0513007 000151/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1555804;"GEFITINIBE - PRINCIPIO ATIVO: GEFITINIBE; CONCENTRACAO/DOSAGEM: 250 MG; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;12,84;2568,0
2026;0513007 000151/2026;Homologado/Ratificado;4;3012;MEDICAMENTOS;1513044;"TRAMADOL - PRINCIPIO ATIVO: TRAMADOL, CLORIDRATO; CONCENTRACAO/DOSAGEM: 50 MG; FORMA FARMACEUTICA: CAPSULA; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,1168;46,72
2026;0513007 000152/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1619519;"LEUPRORRELINA - PRINCIPIO ATIVO: LEUPRORRELINA, ACETATO; CONCENTRACAO/DOSAGEM: 7,5 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE 1,5 ML + SERINGA + AGULHA;";;;;1;312,41;31241,0
2026;0513007 000152/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1525832;"TIAMINA - PRINCIPIO ATIVO: TIAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 100 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;3,94;2364,0
2026;0513007 000152/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1526600;"CLORETO DE POTASSIO - PRINCIPIO ATIVO: CLORETO DE POTASSIO; CONCENTRACAO/DOSAGEM: 60 MG/ML; FORMA FARMACEUTICA: SOLUCAO ORAL; APRESENTACAO: FRASCO 150 ML; COMPONENTE: .;";;;;1;2,988;448,2
2026;0513007 000153/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1512609;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 10 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,5;400,0
2026;0513007 000153/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1525891;"FILGRASTIM - PRINCIPIO ATIVO: FILGRASTIM; CONCENTRACAO/DOSAGEM: 300 MCG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 1 ML; COMPONENTE: .;";;;;1;32,99;4948,5
2026;0513007 000153/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1503766;"ACIDO PAMIDRONICO - PRINCIPIO ATIVO: ACIDO PAMIDRONICO; CONCENTRACAO/DOSAGEM: 90 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";;;;1;72,76;3638,0
2026;0513007 000154/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1632523;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 250 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;3,1467;12586,8
2026;0513007 000156/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1523554;"FLUCONAZOL - PRINCIPIO ATIVO: FLUCONAZOL; CONCENTRACAO/DOSAGEM: 2 MG/ML (0,2%); FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA 100 ML; COMPONENTE: .;";;;;1;6,1;366,0
2026;0513007 000156/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1527509;"EFEDRINA - PRINCIPIO ATIVO: EFEDRINA, SULFATO; CONCENTRACAO/DOSAGEM: 50 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;4,9;980,0
2026;0513007 000157/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1523627;"MEROPENEM - PRINCIPIO ATIVO: MEROPENEM, TRI-HIDRATADO; CONCENTRACAO/DOSAGEM: 1000 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;13,76;13760,0
2026;0513007 000157/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1512552;"MIDAZOLAM - PRINCIPIO ATIVO: MIDAZOLAM; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;2,388;716,4
2026;0513007 000158/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1527304;"CLONIDINA - PRINCIPIO ATIVO: CLONIDINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 150 MCG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;4,08;122,4
2026;0513007 000158/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1523767;"CEFAZOLINA SODICA - PRINCIPIO ATIVO: CEFAZOLINA SODICA; CONCENTRACAO/DOSAGEM: 1 G; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;3,58;716,0
2026;0513007 000158/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1512269;"CODEINA - PRINCIPIO ATIVO: CODEINA, FOSFATO; CONCENTRACAO/DOSAGEM: 30 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,44;220,0
2026;0513007 000159/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1489585;"DEXAMETASONA - PRINCIPIO ATIVO: DEXAMETASONA, FOSFATO DISSODICO; CONCENTRACAO/DOSAGEM: 4 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA 2,5 ML; COMPONENTE: .;";;;;1;0,686;686,0
2026;0513007 000160/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1490613;"METRONIDAZOL - PRINCIPIO ATIVO: METRONIDAZOL; CONCENTRACAO/DOSAGEM: 250 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,1611;16,11
2026;0513007 000160/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1512633;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 0,2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;4,99;249,5
2026;0513007 000161/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1487469;"HIDROCORTISONA - PRINCIPIO ATIVO: HIDROCORTISONA, SUCCINATO SODICO; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";;;;1;4,79;479,0
2026;0513007 000162/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1489577;"DEXAMETASONA - PRINCIPIO ATIVO: DEXAMETASONA; CONCENTRACAO/DOSAGEM: 4 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,149;119,2
2026;0513007 000162/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1488228;"BROMETO DE IPRATROPIO - PRINCIPIO ATIVO: IPRATROPIO, BROMETO; CONCENTRACAO/DOSAGEM: 0,25 MG/ML; FORMA FARMACEUTICA: SOLUCAO PARA INALACAO; APRESENTACAO: FRASCO 20 ML; COMPONENTE: .;";;;;1;0,98;58,8
2026;0513007 000162/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1489569;"CARVEDILOL - PRINCIPIO ATIVO: CARVEDILOL; CONCENTRACAO/DOSAGEM: 3,125 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,069;62,1
2026;0513007 000163/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1487353;"NOREPINEFRINA - PRINCIPIO ATIVO: NOREPINEFRINA, HEMITARTARATO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 4 ML; COMPONENTE: .;";;;;1;0,9179;1376,85
2026;0513007 000164/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1525042;"CETOCONAZOL - PRINCIPIO ATIVO: CETOCONAZOL; CONCENTRACAO/DOSAGEM: 20 MG/G; FORMA FARMACEUTICA: CREME DERMATOLOGICO; APRESENTACAO: BISNAGA 30 G; COMPONENTE: .;";;;;1;2,6;78,0
2026;0513007 000164/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1504223;"PACLITAXEL - PRINCIPIO ATIVO: PACLITAXEL; CONCENTRACAO/DOSAGEM: 100 MG/16,7 ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 16,7 ML; COMPONENTE: .;";;;;1;32,94;9882,0
2026;0513007 000165/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1024280;"SAPATILHA CIRURGICA  DESCARTAVEL -  MODELO: CURTA, COBERTURA COMPLETA DO CALCADO; MATERIA-PRIMA: 100% POLIPROPILENO; NAO RASGA; ; ACABAMENTO: RESISTENTE A GRANDE VOLUME DE LIQUIDOS; FIXACAO: ELASTICO EM TODA A VOLTA; TAMANHO: UNICO;";;;;1;5,3;265,0
2026;0513007 000166/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1957236;"FOLINATO DE CALCIO - PRINCIPIO ATIVO: FOLINATO DE CALCIO; CONCENTRACAO/DOSAGEM: 300 MG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 30 ML; COMPONENTE: .;";;;;1;116,0;11600,0
2026;0513007 000166/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1678140;"FLUORURACILA - PRINCIPIO ATIVO: FLUOROURACILA; CONCENTRACAO/DOSAGEM: 50 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 50 ML; COMPONENTE: .;";;;;1;92,0;9200,0
2026;0513007 000167/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1527525;"SUCCINATO SODICO DE METILPREDNISOLONA - PRINCIPIO ATIVO: SUCCINATO SODICO DE METILPREDNISOLONA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO LIOFILIZADO; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;17,99;359,8
2026;0513007 000168/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1501216;"AMOXICILINA + ASSOCIACOES - PRINCIPIO ATIVO: AMOXICILINA + CLAVULANATO DE POTASSIO; CONCENTRACAO/DOSAGEM: 1 G + 200 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;8,28;3312,0
2026;0513007 000168/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1525662;"BROMETO DE ROCURONIO - PRINCIPIO ATIVO: BROMETO DE ROCURONIO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 5 ML; COMPONENTE: .;";;;;1;8,49;849,0
2026;0513007 000169/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1504266;"TAMOXIFENO - PRINCIPIO ATIVO: TAMOXIFENO; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,382;3056,0
2026;0513007 000169/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1491636;"HIDROXIUREIA - PRINCIPIO ATIVO: HIDROXIUREIA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: CAPSULA GELATINOSA DURA; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,759;3795,0
2026;0513007 000170/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1525778;"LIDOCAINA + ASSOCIACOES - PRINCIPIO ATIVO (1): LIDOCAINA, CLORIDRATO; PRINCIPIO ATIVO (2): EPINEFRINA, HEMITARTARATO; CONCENTRACAO/DOSAGEM: 2% + 1:200.000; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 20 ML; COMPONENTE: .;";;;;1;3,95;395,0
2026;0513007 000171/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1489046;"ALOPURINOL - PRINCIPIO ATIVO: ALOPURINOL; CONCENTRACAO/DOSAGEM: 100 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,1197;23,94
2026;0513007 000171/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1632507;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 100 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;2,32;18560,0
2026;0513007 000171/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1503790;"BLEOMICINA - PRINCIPIO ATIVO: BLEOMICINA, SULFATO; CONCENTRACAO/DOSAGEM: 15 U; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;193,5;3870,0
2026;0513007 000171/2026;Homologado/Ratificado;4;3012;MEDICAMENTOS;1511971;"DILUENTE - IDENTIFICACAO: AGUA BIDESTILADA; TIPO: ESTERIL; APRESENTACAO: AMPOLA 10 ML;";;;;1;0,1489;1489,0
2026;0513007 000172/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1487655;"FUROSEMIDA - PRINCIPIO ATIVO: FUROSEMIDA; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";;;;1;0,499;249,5
2026;0513007 000172/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1487256;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 20%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;0,32;128,0
2026;0513007 000172/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1489992;"DIPIRONA - PRINCIPIO ATIVO: DIPIRONA SODICA; CONCENTRACAO/DOSAGEM: 500 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";;;;1;0,45;4500,0
2026;0513007 000173/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1490567;"METOCLOPRAMIDA, CLORIDRATO - PRINCIPIO ATIVO: METOCLOPRAMIDA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 10 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,045;4,5
2026;0513007 000173/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1527703;"LIDOCAINA - PRINCIPIO ATIVO: LIDOCAINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 2%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 5 ML; COMPONENTE: .;";;;;1;0,998;299,4
2026;0513007 000174/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1489755;"DOBUTAMINA, CLORIDRATO - PRINCIPIO ATIVO: DOBUTAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 12,5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 20 ML; COMPONENTE: .;";;;;1;4,28;214,0
2026;0513007 000174/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1518135;"DILTIAZEM - PRINCIPIO ATIVO: DILTIAZEM, CLORIDRATO; CONCENTRACAO/DOSAGEM: 30 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,15;15,0
2026;0513007 000175/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1669460;"ALCOOL ETILICO HIDRATADO ASPECTO FISICO: SOLUCAO AQUOSA; GRAU INPM: 70; GRAU GL: 77; APRESENTACAO: ALMOTOLIA 100 ML;";;;;1;1,25;5000,0
2026;0513007 000175/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1669664;"ALCOOL ETILICO HIDRATADO ASPECTO FISICO: SOLUCAO AQUOSA; GRAU INPM: 70; GRAU GL: 77; APRESENTACAO: ALMOTOLIA 250 ML;";;;;1;2,38;9520,0
2026;0513007 000176/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1138278;"COMPRESSA TIPO TOALHA PARA BANHO - MEDIDAS: MEDINDO 20 X 20CM; COMPOSICAO (1): EM NAO TECIDO; COMPOSICAO (2): UMEDECIDA COM SOLUCAO EMOLIENTE E UMECTANTE; APLICACAO: UTILIZADA PARA BANHO DE LEITO EM PACIENTE ACAMADO/INTERNADO UTI;";;;;1;2,94;2822,4
2026;0513007 000176/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;935190;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 22 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,04;4080,0
2026;0513007 000176/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;229202;"CAMPO CIRURGICO - MATERIA-PRIMA: NAO TECIDO SMS, 60 G/M2; DESCARTAVEL; ; TAMANHO: 1,20 X 1,80M; IMPERMEAVEL ;";;;;1;12,0;13776,0
2026;0513007 000176/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;155551;"EXTENSOR DESCARTAVEL DE EQUIPO MEDICO CIRURGICO - COMPONENTES: PINCA CORTA FLUXO; COMPRIMENTO: 40 CM; MATERIA-PRIMA: PVC TRANSPARENTE;";;;;1;1,19;1190,0
2026;0513007 000176/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;420654;"FITA TERMO-SENSIVEL - FINALIDADE: AUTOCLAVE, ADESIVA COM BOA FIXACAO; MEDIDAS: 19 MM X 30 M;";;;;1;4,15;1037,5
2026;0513007 000177/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1988140;"CANULA DESCARTAVEL PARA TRAQUEOSTOMIA - TIPO: LONGA, ARAMADA, AJUSTÁVEL, COM BALONETE; NUMERO: 8.0 ADULTO; MATERIA-PRIMA: PVC;TERMOSENSIVEL; LIVRE DE LATEX; DHEP; RADIOPACA; CARACTERISTICA ESPECIAL: RADIOPACA; COM BALONETE; DIAMETRO INTERNO: 8,0 MM; DIAMETRO EXTERNO: 11,4 MM; COMPRIMENTO TOTAL: NAO APLICAVEL; DIAMETRO CONEXAO: CONECTOR UNIVERSAL DE 15MM; COMPONENTES (1): MANDRIL DE ENTUBACAO E ASPIRACAO; COMPONENTES (2): BALONETE BAIXA PRESSAO E ALTO VOLUME; COMPONENTES (3): PLACA DE FIXACAO COM";;;;1;481,0;1924,0
2026;0513007 000178/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;228400;"CATETER - IDENTIFICACAO: VENOSO CENTRAL (SEGUNDO A TECNICA DE SELDINGER); TAMANHO/NUMERO: 14G X 20CM; MATERIA-PRIMA: POLIURETANO;";;;;1;29,8;298,0
2026;0513007 000178/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1398733;"CATETER - IDENTIFICACAO: BALAO DILATACAO DE ESOFAGO, ESCALONADO. TIPO CRE; TAMANHO/NUMERO: 7FRX180CM/ APROX. BALAO 5,5CM X 12 A 15MM (CXDIAM); MATERIA-PRIMA: POLIURETANO;";;;;1;1400,0;2800,0
2026;0513007 000178/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1990438;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 13 MM A 15 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";;;;1;110,0;3300,0
2026;0513007 000178/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;1990446;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 25 MM A 27 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";;;;1;110,0;5500,0
2026;0513007 000178/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;1996517;"CONJUNTO GASTROSTOMIA - TIPO: SONDA ENDOSCOPICA PERCUTANEA; DIAMETRO: 24 FR; COMPRIMENTO: APROXIMADAMENTE 60 A 80 CM; MATERIA-PRIMA: SILICONE; COMPONENTES (1): SONDA PARA ALIMENTACAO, AGULHA INTRODUTORA; COMPONENTES (2): ALCA DE INSERCAO DO GUIA EM METAL, GUIA EM CINTO; COMPONENTES (3): ANEL FIXACAO, TRAVA DE TORCAO EM PLASTICO E CLAMP; COMPONENTES (4): ADAPTADOR DE 2 VIAS (LUER SLIP E ESCALONADA);";;;;1;350,0;1050,0
2026;0513007 000178/2026;Homologado/Ratificado;6;3010;MATERIAL MEDICO E HOSPITALAR;1990454;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 33 MM A 35 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";;;;1;110,0;5500,0
2026;0513007 000179/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1988115;"FILTRO DE AR PARA CIRCUITO RESPIRATORIO -  APLICACAO: PACIENTE ADULTO; MEMBRANA: MEMBRANA MISTA (HIDROFOBICO E HIGROSCOPICO); TIPO: BIDIRECIONAL; TIPO DE FILTRACAO: ELETROSTATICA; ESPACO MORTO: ATE 60 ML; CAPACIDADE UMIDIFICACAO: MINIMA 30 MG/H2O/L; CAPACIDADE DE FILTRACAO: MAIOR QUE 99,999%; ESTERIL: SIM; ACESSORIOS: TUBO EXTENSOR CORRUGADO145MM C/ CONEXAO UNIVERSAL;";;;;1;5,4;2700,0
2026;0513007 000179/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;31909;"UMIDIFICADOR PARA FLUXOMETRO - APLICACAO: OXIGENIO; MATERIA-PRIMA: PLASTICO; CAPACIDADE: 250 ML; TIPO: ENCAIXE EM METAL NA SAIDA SUPERIOR;";;;;1;12,21;610,5
2026;0513007 000179/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;423424;"VACUOMETRO (ASPIRADOR) PARA REDE DE VACUO - APLICACAO: REDE DE VACUO; MATERIA-PRIMA: CORPO DE METAL CROMADO COM MANOMETRO; ESCALA: (0 A -30"")HG E/OU (0 A -76)CMHG; COMPONENTES (1): BOIA DE SEGURANCA DE FECHAMENTO AUTOMATICO; COMPONENTES (2): FRASCO DE VIDRO, COM GRADUACAO DE 200 A 500 ML;";;;;1;117,81;1178,1
