ano_criacao_processo;numero_processo_formatado;situacao_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_formatado;item_material_servico;unnamed_7;unnamed_8;unnamed_9;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;0510037 000081/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151322-2;"CLORETO DE POTASSIO - PRINCIPIO ATIVO: CLORETO DE POTASSIO; CONCENTRACAO/DOSAGEM: 100 MG/ML (10%); FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;0,3;1500,0
2026;0510037 000081/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151812-7;"CLARITROMICINA - PRINCIPIO ATIVO: CLARITROMICINA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;23,87;8354,5
2026;0510037 000081/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152352-0;"CLINDAMICINA - PRINCIPIO ATIVO: CLINDAMICINA, FOSFATO; CONCENTRACAO/DOSAGEM: 600 MG/4ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 4 ML; COMPONENTE: .;";;;;1;2,0;3600,0
2026;0510037 000081/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152355-4;"FLUCONAZOL - PRINCIPIO ATIVO: FLUCONAZOL; CONCENTRACAO/DOSAGEM: 2 MG/ML (0,2%); FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA 100 ML; COMPONENTE: .;";;;;1;6,1;2135,0
2026;0510037 000082/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151351-6;"SOLUCAO PARA IRRIGACAO  - COMPOSICAO: SORBITOL + MANITOL; CONCENTRACAO/DOSAGEM: 27,0 G/L + 5,4 G/L; FORMA FARMACEUTICA: SOLUCAO PARA IRRIGACAO; APRESENTACAO: BOLSA OU FRASCO 1000 ML; COMPONENTE: .;";;;;1;22,0;3300,0
2026;0510037 000083/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151717-1;"OCTREOTIDA - PRINCIPIO ATIVO: OCTREOTIDA, ACETATO; CONCENTRACAO/DOSAGEM: 0,5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;277,97;22237,6
2026;0510037 000083/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151734-1;"OLEATO DE MONOETANOLAMINA - PRINCIPIO ATIVO: OLEATO DE MONOETANOLAMINA; CONCENTRACAO/DOSAGEM: 50 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";;;;1;6,4753;647,53
2026;0510037 000083/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151821-6;"NIFEDIPINA (O) - PRINCIPIO ATIVO: NIFEDIPINO; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: COMPRIMIDO DE LIBERACAO PROLONGADA; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,1149;229,8
2026;0510037 000084/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151346-0;"GLICOSE - PRINCIPIO ATIVO: GLICOSE; CONCENTRACAO/DOSAGEM: 500 MG/ML (50%); FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;0,45;6300,0
2026;0510037 000085/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151263-3;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 0,2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;4,99;3992,0
2026;0510037 000086/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151255-2;"MIDAZOLAM - PRINCIPIO ATIVO: MIDAZOLAM; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;2,238;4476,0
2026;0510037 000086/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151262-5;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;1,97;5910,0
2026;0510037 000086/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151728-7;"ENOXAPARINA SODICA PRINCIPIO ATIVO: ENOXAPARINA SODICA; CONCENTRACAO/DOSAGEM: 40 MG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: SERINGA PREENCHIDA 0,4 ML; COMPONENTE: .;";;;;1;8,57;61704,0
2026;0510037 000086/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152161-6;"OCTREOTIDA - PRINCIPIO ATIVO: OCTREOTIDA, ACETATO; CONCENTRACAO/DOSAGEM: 0,1 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;52,2;4698,0
2026;0510037 000087/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151245-5;"ISOFLURANO - PRINCIPIO ATIVO: ISOFLURANO; CONCENTRACAO/DOSAGEM: 1 ML/ML; FORMA FARMACEUTICA: SOLUCAO PARA INALACAO; APRESENTACAO: FRASCO 100 ML; COMPONENTE: .;";;;;1;189,99;3799,8
2026;0510037 000088/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151939-5;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, DIGLICONATO; CONCENTRACAO/DOSAGEM: 2%; FORMA FARMACEUTICA: SOLUCAO DEGERMANTE; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";;;;1;1,94;4850,0
2026;0510037 000089/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00000195-3;"COMADRE EM PLASTICO USO HOSPITALAR - CAPACIDADE: MINIMA DE 2 LITROS; MODELO: COM ALCA;";;;;1;18,97;13279,0
2026;0510037 000090/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148950-0;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, DIGLUCONATO; CONCENTRACAO/DOSAGEM: 0,12%; FORMA FARMACEUTICA: SOLUCAO AQUOSA BUCAL ISENTA DE ALCOOL; APRESENTACAO: FRASCO 250 ML; COMPONENTE: .;";;;;1;3,88;3072,96
2026;0510037 000091/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148823-6;"ISOSSORBIDA - PRINCIPIO ATIVO: ISOSSORBIDA, MONONITRATO; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,133;399,0
2026;0510037 000091/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148829-5;"LIDOCAINA - PRINCIPIO ATIVO: LIDOCAINA; CLORIDRATO; CONCENTRACAO/DOSAGEM: 20 MG/G; FORMA FARMACEUTICA: GEL TOPICO; APRESENTACAO: BISNAGA 30 G; COMPONENTE: .;";;;;1;3,6683;3668,3
2026;0510037 000091/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148879-1;"TIAMINA - PRINCIPIO ATIVO: TIAMINA, CLORIDRATO;; CONCENTRACAO/DOSAGEM: 300 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,224;1120,0
2026;0510037 000091/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00149015-0;"FUROSEMIDA - PRINCIPIO ATIVO: FUROSEMIDA; CONCENTRACAO/DOSAGEM: 40 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,044;660,0
2026;0510037 000092/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148987-9;"DEXAMETASONA - PRINCIPIO ATIVO: DEXAMETASONA; CONCENTRACAO/DOSAGEM: 1 MG/G; FORMA FARMACEUTICA: CREME DERMATOLOGICO; APRESENTACAO: BISNAGA; COMPONENTE: .;";;;;1;0,1493;14,93
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148954-2;"CARVEDILOL - PRINCIPIO ATIVO: CARVEDILOL; CONCENTRACAO/DOSAGEM: 12,5 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,0746;783,3
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148956-9;"CARVEDILOL - PRINCIPIO ATIVO: CARVEDILOL; CONCENTRACAO/DOSAGEM: 3,125 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,069;1035,0
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148958-5;"DEXAMETASONA - PRINCIPIO ATIVO: DEXAMETASONA, FOSFATO DISSODICO; CONCENTRACAO/DOSAGEM: 4 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA 2,5 ML; COMPONENTE: .;";;;;1;0,686;3430,0
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148962-3;"CIPROFLOXACINO - PRINCIPIO ATIVO: CIPROFLOXACINO; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,16;160,0
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148966-6;"DIAZEPAM - PRINCIPIO ATIVO: DIAZEPAM; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";;;;1;0,65;325,0
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148997-6;"DIPIRONA - PRINCIPIO ATIVO: DIPIRONA SODICA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,1029;2418,15
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148999-2;"DIPIRONA - PRINCIPIO ATIVO: DIPIRONA SODICA; CONCENTRACAO/DOSAGEM: 500 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";;;;1;0,45;7605,0
2026;0510037 000093/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00149006-0;"ESPIRONOLACTONA - PRINCIPIO ATIVO: ESPIRONOLACTONA; CONCENTRACAO/DOSAGEM: 25 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,16;960,0
2026;0510037 000094/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148735-3;"NOREPINEFRINA - PRINCIPIO ATIVO: NOREPINEFRINA, HEMITARTARATO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 4 ML; COMPONENTE: .;";;;;1;0,9179;9913,32
2026;0510037 000095/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148849-0;"NISTATINA - PRINCIPIO ATIVO: NISTATINA; CONCENTRACAO/DOSAGEM: 100.000 UI/ML; FORMA FARMACEUTICA: SUSPENSAO ORAL; APRESENTACAO: FRASCO 50ML; COMPONENTE: DOSADOR;";;;;1;4,2;420,0
2026;0510037 000095/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148989-5;"DEXCLORFENIRAMINA - PRINCIPIO ATIVO: DEXCLORFENIRAMINA, MALEATO; CONCENTRACAO/DOSAGEM: 0,4 MG/ML; FORMA FARMACEUTICA: SOLUCAO ORAL; APRESENTACAO: FRASCO 100 A 120 ML; COMPONENTE: DOSADOR;";;;;1;0,0159;1,59
2026;0510037 000095/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00148992-5;"DIAZEPAM - PRINCIPIO ATIVO: DIAZEPAM; CONCENTRACAO/DOSAGEM: 10 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,0354;53,1
2026;0510037 000095/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00149010-9;"FENOBARBITAL - PRINCIPIO ATIVO: FENOBARBITAL; CONCENTRACAO/DOSAGEM: 100 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,1389;138,9
2026;0510037 000097/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152575-1;"CLORETO DE SUXAMETONIO - PRINCIPIO ATIVO: CLORETO DE SUXAMETONIO; CONCENTRACAO/DOSAGEM: 100 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;13,98;2656,2
2026;0510037 000097/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152693-6;"NEOMICINA + ASSOCIACOES - PRINCIPIO ATIVO: NEOMICINA, SULFATO + BACITRACINA, ZINCICA; CONCENTRACAO/DOSAGEM: 5 MG/G + 250 UI/G; FORMA FARMACEUTICA: POMADA DERMATOLOGICA; APRESENTACAO: BISNAGA 10 G; COMPONENTE: .;";;;;1;1,99;139,3
2026;0510037 000097/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152746-0;"FITOMENADIONA - PRINCIPIO ATIVO: FITOMENADIONA; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL IM; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;1,6;1600,0
2026;0510037 000098/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152373-2;"AMPICILINA + ASSOCIACOES - PRINCIPIO ATIVO: AMPICILINA SODICA + SULBACTAM SODICO; CONCENTRACAO/DOSAGEM: 1000 MG + 500 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;5,2;7800,0
2026;0510037 000098/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152452-6;"PIPERACILINA + ASSOCIACOES - PRINCIPIO ATIVO (1): PIPERACILINA SODICA; PRINCIPIO ATIVO (2): TAZOBACTAM SODICO; CONCENTRACAO/DOSAGEM: 4.000 MG + 500 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;11,77;58850,0
2026;0510037 000098/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152566-2;"BROMETO DE ROCURONIO - PRINCIPIO ATIVO: BROMETO DE ROCURONIO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 5 ML; COMPONENTE: .;";;;;1;8,49;3820,5
2026;0510037 000099/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152581-6;"ONDANSETRONA - PRINCIPIO ATIVO: ONDANSETRONA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 4 ML; COMPONENTE: .;";;;;1;0,8319;6655,2
2026;0510037 000099/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152749-5;"VITAMINAS DO COMPLEXO B - PRINCIPIO ATIVO (1): TIAMINA, CLORIDRATO (B1) + RIBOFLAVINA (B2); PRINCIPIO ATIVO (2): PIRIDOXINA, CLORIDRATO (B6) + DEXAPANTENOL (B5); PRINCIPIO ATIVO (3): NICOTINAMIDA; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML;";;;;1;0,85;1275,0
2026;0510037 000100/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152583-2;"TIAMINA - PRINCIPIO ATIVO: TIAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 100 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;3,94;5910,0
2026;0510037 000100/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152587-5;"DANTROLENO SODICO - PRINCIPIO ATIVO: DANTROLENO SODICO; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;215,35;5168,4
2026;0510037 000100/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152753-3;"NITROGLICERINA - PRINCIPIO ATIVO: NITROGLICERINA; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;38,0;15200,0
2026;0510037 000100/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152754-1;"NITROPRUSSETO DE SODIO - PRINCIPIO ATIVO: NITROPRUSSETO DE SODIO; CONCENTRACAO/DOSAGEM: 50 MG; FORMA FARMACEUTICA: INJETAVEL; APRESENTACAO: AMPOLA; COMPONENTE: .;";;;;1;12,5;3125,0
2026;0510037 000101/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152378-3;"CEFTAZIDIMA - PRINCIPIO ATIVO: CEFTAZIDIMA; CONCENTRACAO/DOSAGEM: 1 G; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;14,98;16478,0
2026;0510037 000101/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152588-3;"BESILATO DE CISATRACURIO - PRINCIPIO ATIVO: BESILATO DE CISATRACURIO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA 5 ML; COMPONENTE: .;";;;;1;5,15;8240,0
2026;0510037 000102/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152576-0;"BUTILBROMETO DE ESCOPOLAMINA - PRINCIPIO ATIVO: BUTILBROMETO DE ESCOPOLAMINA; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;0,78;5382,0
2026;0510037 000102/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152627-8;"ALBUMINA HUMANA - PRINCIPIO ATIVO: ALBUMINA HUMANA; CONCENTRACAO/DOSAGEM: 20%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 50 ML; COMPONENTE: .;";;;;1;136,5;27300,0
2026;0510037 000103/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152376-7;"CEFAZOLINA SODICA - PRINCIPIO ATIVO: CEFAZOLINA SODICA; CONCENTRACAO/DOSAGEM: 1 G; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;3,18;7950,0
2026;0510037 000104/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152445-3;"METRONIDAZOL - PRINCIPIO ATIVO: METRONIDAZOL; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: SISTEMA FECHADO; COMPONENTE: .;";;;;1;2,79;11160,0
2026;0510037 000104/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152694-4;"NISTATINA PRINCIPIO ATIVO: NISTATINA; CONCENTRACAO/DOSAGEM: 25.000 UI/G; FORMA FARMACEUTICA: CREME VAGINAL; APRESENTACAO: BISNAGA 60 G; COMPONENTE: .;";;;;1;5,0;1500,0
2026;0510037 000105/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152775-4;"OMEPRAZOL - PRINCIPIO ATIVO: OMEPRAZOL SODICO; CONCENTRACAO/DOSAGEM: 40 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";;;;1;5,39;21560,0
2026;0510037 000105/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00191046-9;"SACARATO DE OXIDO FERRICO -  PRINCIPIO ATIVO: SACARATO DE OXIDO FERRICO; CONCENTRACAO/DOSAGEM: 20 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA 5 ML; COMPONENTE: .;";;;;1;8,0;1600,0
2026;0510037 000106/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00165607-4;"FORMULA NUTRICAO PARENTERAL - IDENTIFICACAO: PARA ADULTO COM LIPIDIOS; FORMA FARMACEUTICA: EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO: BOLSA PLASTICA (E.V.A.);";;;;1;0,46;52550,4
2026;0510037 000106/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00165609-0;"FORMULA NUTRICAO PARENTERAL - IDENTIFICACAO: PARA NEONATO E LACTENTE COM LIPIDEO; FORMA FARMACEUTICA: EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO: BOLSA PLASTICA (E.V.A.) ATE 600 ML;";;;;1;2,33;113683,03
2026;0510037 000106/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00171115-6;"FORMULA NUTRICAO PARENTERAL - IDENTIFICACAO: NEONATO E LACTENTE COM LIPIDIO CONTENDO OLEO PEIXE; FORMA FARMACEUTICA: EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO: BOLSA PLASTICA (E.V.A.) ATE 600 ML;";;;;1;2,67;17088,0
2026;0510037 000107/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00163252-3;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 250 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;3,1467;33606,75
2026;0510037 000107/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00167091-3;"OXACILINA - PRINCIPIO ATIVO: OXACILINA SODICA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;3,4;10200,0
2026;0510037 000108/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00154453-5;"TROMETAMOL CETOROLACO - PRINCIPIO ATIVO: TROMETAMOL CETOROLACO; CONCENTRACAO/DOSAGEM: 30 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;2,38;1071,0
2026;0510037 000109/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00153110-7;"ACETILCISTEINA - PRINCIPIO ATIVO: ACETILCISTEINA; CONCENTRACAO/DOSAGEM: 600 MG; FORMA FARMACEUTICA: GRANULADO; APRESENTACAO: ENVELOPE 5 G; COMPONENTE: .;";;;;1;0,57;570,0
2026;0510037 000110/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00151184-0;"FORMULA OU ASSOCIACAO MANIPULADA - PRINCIPIO ATIVO: POLIETILENOGLICOL 4000; CONCENTRACAO/DOSAGEM: 20 G; FORMA FARMACEUTICA: PO; APRESENTACAO: ENVELOPE; COMPONENTE: .;";;;;1;3,25;3900,0
2026;0510037 000111/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152770-3;"LIDOCAINA - PRINCIPIO ATIVO: LIDOCAINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 2%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 5 ML; COMPONENTE: .;";;;;1;0,998;1996,0
2026;0510037 000111/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00157384-5;"LIDOCAINA - PRINCIPIO ATIVO: LIDOCAINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 20 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 20 ML; COMPONENTE: .;";;;;1;3,3;4950,0
2026;0510037 000112/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152773-8;"ENOXAPARINA SODICA PRINCIPIO ATIVO: ENOXAPARINA SODICA; CONCENTRACAO/DOSAGEM: 60 MG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: SERINGA PREENCHIDA 0,6 ML; COMPONENTE: .;";;;;1;13,14;34164,0
2026;0510037 000112/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00179940-1;"FENTANILA - PRINCIPIO ATIVO: FENTANILA, CITRATO; CONCENTRACAO/DOSAGEM: 0,0785 MG/ML (0,05 MG/ML); FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA 10 ML; COMPONENTE: .;";;;;1;3,08;11704,0
2026;0510037 000113/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152766-5;"OCITOCINA - PRINCIPIO ATIVO: OCITOCINA; CONCENTRACAO/DOSAGEM: 5 UI/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;2,78;8340,0
2026;0510037 000114/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00152975-7;"IODO POLIVINILPIRROLIDONA - PRINCIPIO ATIVO: IODO POLIVINILPIRROLIDONA; CONCENTRACAO/DOSAGEM: 10%; EQUIVALENCIA: 1% DE IODO ATIVO; FORMA FARMACEUTICA: TINTURA; APRESENTACAO: ALMOTOLIA 100 ML; COMPONENTE: .;";;;;1;4,15;622,5
2026;0510037 000116/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00189930-9;"MARRECO EM PLASTICO USO HOSPITALAR - CAPACIDADE VOLUMETRICA: 1000 ML; GRADUACAO: 100 ML EM 100 ML; TAMPA: TAMPA DE VEDACAO ACOPLADA; ALCA: COM ALCA PARA TRANSPORTE;";;;;1;6,44;6440,0
2026;0510037 000117/2026;Homologado/Ratificado;3012;MEDICAMENTOS;00150376-6;"ACIDO PAMIDRONICO - PRINCIPIO ATIVO: ACIDO PAMIDRONICO; CONCENTRACAO/DOSAGEM: 90 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";;;;1;72,76;1819,0
